longitude,latitude,height,gravity
130.093072,-23.036529,507.54,978728.19
130.170421,-23.036517,508.04,978737.19
130.24865599999998,-23.035885,511.94,978743.75
130.3077725,-23.035324000000003,517.9000000000001,978737.5
130.361368,-23.0415535,523.985,978734.2849999999
130.425089,-23.033732,526.77,978733.62
130.502917,-23.033874,537.01,978728.81
130.56187799999998,-23.032823,541.405,978727.2849999999
130.64029,-23.031985,545.135,978723.845
130.698879,-23.031514,550.58,978707.81
130.757491,-23.030139,560.17,978700.38
130.8455685,-23.0430275,568.16,978701.69
130.893574,-23.047122,572.35,978698.0349999999
130.959606,-23.061899,573.53,978696.38
131.032232,-23.048568,574.36,978690.19
131.102231,-23.012706,571.95,978696.75
131.1662,-23.011815,575.11,978696.19
131.244011,-23.0107085,572.62,978677.0
131.273346,-23.010575,571.91,978671.69
131.351273,-23.051896,582.28,978655.81
131.451273,-23.056895,587.34,978655.31
131.498107,-23.0387055,587.94,978671.5349999999
131.559602,-23.054859,584.49,978665.62
131.653546,-23.054363,580.34,978675.0
131.7129115,-23.0355335,575.7650000000001,978679.905
131.771555,-23.052212,579.8,978680.31
131.847322,-23.021892,586.44,978681.69
131.9028825,-23.0300505,591.95,978686.4650000001
131.957277,-23.0128515,594.15,978695.9650000001
132.033993,-23.013907,595.63,978705.31
132.09221250000002,-23.031951,599.0550000000001,978713.2150000001
132.164597,-23.033559,596.39,978720.31
132.2293775,-23.033175999999997,594.7349999999999,978719.2150000001
132.282935,-23.018429,590.26,978721.38
132.36663199999998,-23.037111,589.06,978722.5349999999
132.425203,-23.020728,579.8,978727.81
132.502664,-23.034557,577.98,978730.19
132.5603165,-23.051004499999998,577.125,978732.845
132.642933,-23.023512,578.42,978735.0
132.702932,-23.033555,580.41,978735.38
132.7557385,-23.043261,584.495,978735.94
132.819591,-23.025191,592.72,978732.5
132.911585,-23.0447085,597.955,978736.0349999999
132.971224,-23.028415,600.6,978731.81
133.028913,-23.04582,606.885,978732.845
133.1199195,-23.028965,615.2049999999999,978725.095
133.1647885,-23.039051999999998,618.75,978724.7150000001
133.241963,-23.030826,625.22,978716.38
133.301859,-23.030695,633.15,978711.69
133.3608735,-23.0317515,640.77,978699.845
133.43814,-23.033181,649.52,978688.0
133.49713300000002,-23.0328165,658.0899999999999,978689.2150000001
133.5650165,-23.033611999999998,668.685,978677.56
133.63251,-23.034675,686.92,978666.0
133.689788,-23.035115,694.83,978658.31
133.768213,-23.0347485,712.36,978652.095
133.8410375,-23.048647000000003,733.6949999999999,978645.345
133.870371,-23.034801,741.02,978640.0
133.9484475,-23.0361255,772.145,978634.2150000001
134.042441,-23.021379500000002,719.8499999999999,978640.2849999999
134.101817,-23.033544,714.02,978638.62
134.1613565,-23.0220545,710.155,978638.37
134.21912,-23.035213,710.03,978632.12
134.297317,-23.020543500000002,680.4549999999999,978632.595
134.362918,-23.004281,674.36,978632.62
134.447917,-23.006871,676.38,978637.0
134.521247,-23.031871,676.83,978654.88
134.574729,-23.011269,646.86,978665.81
134.64114949999998,-23.026600000000002,627.13,978670.88
134.686982,-23.028707,624.74,978679.0
134.76525049999998,-23.022560499999997,620.815,978683.405
134.82631500000002,-23.040142,621.905,978677.06
134.92122,-23.008537,608.46,978667.69
134.97779400000002,-23.0205065,699.24,978646.405
135.0359445,-23.0234485,714.015,978643.62
135.089572,-23.015206,642.66,978649.69
135.17606,-23.030206,582.13,978657.5
135.234673,-23.0311875,615.1700000000001,978650.56
135.293923,-23.022898,561.58,978660.31
135.370421,-23.038884,496.21,978680.31
135.4301155,-23.030956500000002,460.15999999999997,978704.2849999999
135.501238,-23.021658,441.3,978723.19
135.5666005,-23.029767,435.445,978735.9650000001
135.642448,-23.038723,430.92,978746.88
135.702635,-23.020534,407.34,978754.81
135.76137599999998,-23.0293085,393.83500000000004,978759.44
135.838344,-23.037171,384.85,978761.12
135.898945,-23.037496,399.05,978760.81
135.957081,-23.036857,386.26,978761.88
128.03531750000002,-22.951467,435.32,978693.5
128.097508,-22.965671999999998,442.01,978682.845
128.171354,-22.965742,446.59,978681.5
128.244043,-22.955261,438.88,978676.69
128.292239,-22.966909,444.94,978671.845
128.3664115,-22.9672935,429.58,978676.655
128.438476,-22.966862,422.23,978681.62
128.488482,-22.967961,414.07,978691.5
128.561222,-22.967436499999998,407.495,978693.155
128.633546,-22.967292,409.6,978694.5
128.706636,-22.967588,411.94500000000005,978692.38
128.76847800000002,-22.968411500000002,417.645,978692.595
128.829422,-22.9675305,415.19,978691.405
128.90247,-22.96783,418.885,978692.0
128.97373,-22.968849,423.16,978692.12
129.000595,-22.968059500000003,419.79999999999995,978691.56
129.0976445,-22.96848,415.36,978687.75
129.156689,-22.969299,411.38,978690.12
129.233594,-22.967625,410.05,978693.69
129.2925115,-22.9675975,418.65999999999997,978694.345
129.370966,-22.967143999999998,424.125,978694.655
129.429075,-22.967119,426.49,978693.81
129.4879575,-22.967055000000002,439.69,978695.56
129.56557750000002,-22.966921499999998,442.66999999999996,978692.94
129.644003,-22.9670755,450.365,978693.0
129.702475,-22.966595,457.7,978692.69
129.747955,-22.967194,464.39,978694.0
129.83919,-22.9656815,467.5,978696.06
129.897519,-22.965693,475.89,978699.0
129.956283,-22.965583,481.24,978700.81
130.014315,-22.991906,496.58,978713.31
130.131241,-22.964839,495.38,978720.38
130.16157149999998,-22.9797955,502.53,978728.5
130.226677,-22.9776765,500.91499999999996,978729.5349999999
130.307628,-22.9802965,507.08500000000004,978729.25
130.365319,-22.996904,515.72,978732.81
130.4249255,-22.979671500000002,523.185,978731.4650000001
130.502801,-22.978483,527.96,978725.31
130.5610845,-22.9613875,532.28,978723.88
130.638413,-22.9779715,536.745,978719.5
130.69739199999998,-22.968982,542.01,978706.87
130.76538299999999,-22.967587,557.4300000000001,978696.06
130.833796,-22.9666285,557.4100000000001,978692.25
130.892872,-22.95738,558.62,978691.81
130.970556,-22.973722,562.97,978691.5
131.010685,-22.988568,565.7,978693.12
131.0773805,-22.9566625,563.6099999999999,978698.095
131.152944,-22.989141,571.95,978706.88
131.262593,-22.987537,567.76,978689.19
131.301987,-22.969287,567.905,978681.62
131.352943,-22.986141,569.76,978678.88
131.41902,-22.985357,574.22,978672.62
131.496219,-22.984574,574.54,978687.0
131.557941,-22.983355,571.66,978685.5
131.614422,-22.982356,570.16,978681.0
131.69877,-22.9714025,571.905,978683.0349999999
131.78155950000001,-22.971621499999998,576.9449999999999,978681.13
131.814599,-22.942533,580.29,978688.31
131.888411,-22.940788,582.93,978691.88
131.97768200000002,-22.9574815,589.3499999999999,978702.095
132.03713,-22.9596285,590.73,978711.0349999999
132.0935255,-22.959311,590.2850000000001,978715.63
132.172736,-22.960445,590.4000000000001,978720.38
132.229398,-22.962393499999997,587.59,978720.655
132.288063,-22.963055,584.2850000000001,978719.94
132.3666075,-22.964999499999998,579.495,978723.655
132.44505900000001,-22.9660165,577.435,978722.25
132.528063,-22.992806,577.44,978726.56
132.543863,-22.963456,578.23,978719.62
132.659592,-22.951738,576.56,978720.5
132.675427,-22.983555,579.415,978727.81
132.7566865,-22.9711875,583.8299999999999,978722.655
132.83291350000002,-22.971453,588.915,978720.13
132.91217,-22.9707485,594.14,978713.345
132.97066999999998,-22.9733805,599.14,978710.095
133.02815349999997,-22.9744365,604.13,978708.38
133.126551,-22.9674775,611.885,978704.94
133.166537,-22.959833,615.9,978700.0
133.2341255,-22.967093,623.445,978699.31
133.30309,-22.967253499999998,638.645,978694.5
133.362192,-22.968921,644.8199999999999,978687.9650000001
133.43870600000002,-22.969186,651.1700000000001,978688.0
133.49815,-22.961798,655.02,978689.69
133.575876,-22.972287,664.87,978679.345
133.634858,-22.971316,677.605,978669.75
133.712255,-22.963191,684.44,978655.69
133.770563,-22.963788,689.33,978651.62
133.829788,-22.963805,697.43,978646.69
133.905998,-22.964747,711.99,978638.0
133.963842,-22.966786,713.93,978636.19
134.05125,-22.965194,691.9,978635.12
134.103124,-22.965347,683.89,978636.19
134.142761,-22.965692,681.34,978637.81
134.249578,-22.965599,670.39,978648.31
134.298298,-22.966872,661.59,978648.5
134.344578,-22.966821,657.17,978638.88
134.427853,-22.969903000000002,659.51,978637.5
134.492336,-22.954633,656.8,978655.62
134.572457,-22.957062,629.49,978676.31
134.629561,-22.962201999999998,610.41,978686.345
134.693436,-22.959621,602.54,978685.19
134.77743149999998,-22.971922499999998,586.17,978687.75
134.806759,-22.968359,582.83,978687.19
134.9021885,-22.968528499999998,578.435,978672.845
134.978088,-22.9737825,574.8,978665.75
135.021299,-22.969071,574.56,978666.345
135.079828,-22.968821,580.13,978663.0
135.1762985,-22.967722000000002,556.7049999999999,978663.44
135.2369055,-22.9669685,535.755,978662.19
135.303649,-22.967899000000003,510.105,978663.37
135.37006,-22.968334,480.84,978677.69
135.4296375,-22.9671165,463.705,978699.5349999999
135.49798049999998,-22.967008,452.46500000000003,978713.155
135.56559499999997,-22.967256499999998,454.105,978724.31
135.624525,-22.966542,434.35,978739.62
135.70153,-22.96633,418.05,978744.38
135.7608375,-22.966276999999998,405.045,978744.56
135.82948399999998,-22.966634,400.41,978749.095
135.89761099999998,-22.965138500000002,388.94,978751.5
135.96650749999998,-22.965605,379.89,978749.9650000001
128.0249535,-22.897641999999998,446.97,978678.5
128.098126,-22.897692,447.5,978674.12
128.170683,-22.898407,445.42,978676.12
128.232211,-22.8987315,429.76,978682.2150000001
128.293023,-22.898827,426.47,978683.12
128.366301,-22.899164,419.74,978683.62
128.438388,-22.899223,412.06,978684.69
128.489443,-22.899452,402.69,978685.81
128.56138149999998,-22.8999855,401.34,978687.31
128.634261,-22.900355,401.38,978687.31
128.707173,-22.900656,400.53,978686.19
128.768104,-22.900812,405.40999999999997,978688.0349999999
128.829729,-22.900448,405.13,978684.69
128.902449,-22.900741,405.4,978680.38
128.97632,-22.9008315,410.03499999999997,978679.4650000001
129.01995349999999,-22.898947,406.6,978678.655
129.0973705,-22.914057,403.40999999999997,978679.655
129.175333,-22.9136885,403.75,978682.25
129.233803,-22.895092,404.36,978681.12
129.299617,-22.89636,411.39,978685.12
129.390214,-22.905251,415.04,978682.31
129.428854,-22.913265000000003,419.635,978685.19
129.499615,-22.89691,426.89,978684.38
129.56539700000002,-22.912626500000002,439.33,978685.5349999999
129.624091,-22.89691,441.69,978684.88
129.702001,-22.894298,444.12,978682.0
129.761036,-22.911654499999997,453.66999999999996,978682.2849999999
129.819405,-22.898578,459.95,978677.19
129.897155,-22.893577,466.11,978673.19
129.955547,-22.911306,471.94000000000005,978684.56
130.014195,-22.895246,479.37,978686.5
130.107951,-22.895246,480.82,978694.12
130.1702735,-22.910394,485.845,978702.655
130.22128,-22.891481,488.19,978700.12
130.29961,-22.893574,505.8,978710.69
130.365853,-22.891903,507.21,978709.31
130.42399,-22.907214500000002,509.61,978713.2849999999
130.501629,-22.8895,518.52,978701.0
130.57916,-22.901902,524.86,978694.81
130.63780150000002,-22.896715,532.1949999999999,978693.81
130.696536,-22.893571,540.51,978692.19
130.76443899999998,-22.894478999999997,549.08,978691.7849999999
130.832284,-22.89357,555.33,978696.31
130.8973165,-22.900456,568.315,978694.56
130.969189,-22.901709,565.46,978691.5
131.008786,-22.891898,557.18,978692.88
131.10560550000002,-22.9074355,563.965,978698.905
131.1642185,-22.899772499999997,564.185,978698.0
131.222875,-22.895237,563.25,978691.19
131.300143,-22.891896,562.94,978684.88
131.374601,-22.878793,565.7,978685.38
131.4371385,-22.895245000000003,566.7449999999999,978683.69
131.495121,-22.900234,567.71,978687.88
131.553931,-22.893289000000003,568.46,978683.7849999999
131.612627,-22.891894,571.77,978682.81
131.699604,-22.903745999999998,571.0550000000001,978683.405
131.768746,-22.907718,575.77,978685.5
131.834598,-22.896892,583.62,978694.0
131.88553050000002,-22.905217,581.735,978695.655
131.963663,-22.89023,585.05,978701.0
132.00221,-22.902683,587.07,978705.5
132.09527450000002,-22.8880815,584.0799999999999,978711.25
132.1728745,-22.887391,581.625,978708.5349999999
132.2320925,-22.889798,581.625,978707.5
132.290635,-22.891064,579.345,978705.095
132.369222,-22.8920545,577.955,978702.2849999999
132.44574,-22.893614499999998,570.81,978702.2150000001
132.50457899999998,-22.895089,571.725,978706.155
132.566062,-22.899006,577.29,978706.845
132.637932,-22.900225,576.51,978704.81
132.700133,-22.910416,581.24,978705.5
132.777111,-22.879317,583.34,978692.62
132.835176,-22.899138,587.535,978696.095
132.894643,-22.918586,592.73,978698.81
132.971284,-22.883343,600.52,978683.5
133.03056850000002,-22.9017625,609.24,978682.5
133.1274815,-22.894372,615.105,978674.25
133.166925,-22.8946175,622.04,978671.25
133.244282,-22.903416,633.06,978673.62
133.3032,-22.8964045,650.75,978668.155
133.3621025,-22.8956535,670.75,978668.5349999999
133.4302245,-22.8973815,673.855,978669.19
133.49829,-22.890094,665.85,978666.0
133.557297,-22.890991,664.93,978665.69
133.634529,-22.900218,666.45,978658.88
133.69479,-22.902423499999998,667.3299999999999,978648.595
133.771528,-22.900481499999998,673.9549999999999,978641.655
133.831274,-22.906876,683.86,978641.69
133.908599,-22.905215,693.65,978640.0
133.966293,-22.893625,693.2,978636.62
134.0268505,-22.8936475,684.895,978627.845
134.10470800000002,-22.9107385,662.375,978634.19
134.142082,-22.918544,657.08,978645.31
134.238902,-22.9123575,673.74,978667.845
134.2979785,-22.911664000000002,664.23,978665.81
134.361247,-22.906872,647.28,978667.31
134.454576,-22.900211,637.19,978659.88
134.492725,-22.898194,637.69,978659.12
134.5604415,-22.907359999999997,626.835,978666.5349999999
134.617053,-22.90887,641.37,978670.19
134.6889685,-22.894392500000002,602.4200000000001,978674.845
134.767554,-22.895308,576.97,978683.81
134.8238815,-22.9136755,567.84,978690.87
134.887912,-22.897209,555.87,978677.62
134.9612075,-22.913058999999997,548.09,978673.095
135.022568,-22.913227,542.495,978673.81
135.081241,-22.898536,527.8,978680.12
135.17585000000003,-22.9049765,528.39,978679.345
135.233068,-22.904245500000002,516.6,978677.31
135.312174,-22.913069,497.39,978676.19
135.371285,-22.906864,476.49,978687.31
135.4295435,-22.904286999999997,462.245,978702.69
135.49769400000002,-22.9043195,451.24,978714.905
135.566112,-22.903480000000002,438.185,978724.62
135.63381750000002,-22.903819499999997,428.83000000000004,978728.0349999999
135.7024235,-22.912002,417.01,978729.405
135.774703,-22.902943,406.63,978730.81
135.838207,-22.9026335,400.08000000000004,978732.31
135.89757049999997,-22.902378,390.40999999999997,978732.25
135.975159,-22.893217,378.89,978728.69
128.0255125,-22.829654499999997,434.69,978679.405
128.099701,-22.829857,437.1,978674.12
128.170919,-22.830692,455.34,978668.38
128.244876,-22.83205,426.17,978676.38
128.293751,-22.831284,415.22,978684.31
128.366913,-22.8319475,408.365,978683.405
128.439736,-22.831536,401.93,978684.62
128.50078150000002,-22.832822,397.885,978682.655
128.561247,-22.833043,396.19,978682.12
128.634845,-22.831652,394.99,978680.88
128.7073815,-22.832247000000002,393.26,978682.345
128.7682725,-22.8324625,393.37,978682.12
128.82914699999998,-22.832954,394.325,978679.655
128.9025275,-22.833813,395.505,978679.5
128.96364499999999,-22.831984,396.635,978676.095
129.001034,-22.832485,395.22,978675.19
129.097267,-22.8421925,395.08500000000004,978673.7849999999
129.175476,-22.8418715,397.19,978672.31
129.2337455,-22.8412615,399.355,978675.7150000001
129.29245250000002,-22.841005000000003,402.545,978677.655
129.370483,-22.840692,410.34000000000003,978672.25
129.428468,-22.823146,414.28,978670.31
129.487592,-22.841096999999998,420.46500000000003,978672.405
129.565102,-22.840204,427.83500000000004,978675.0
129.6429865,-22.839744,430.99,978675.095
129.7019205,-22.840649,436.305,978672.5
129.7601335,-22.839483,444.24,978672.06
129.838313,-22.839709499999998,449.44,978671.2849999999
129.8971555,-22.838448,462.635,978667.9650000001
129.9554855,-22.8387405,465.82,978667.13
130.03313550000001,-22.8383375,468.31,978669.38
130.1110955,-22.838081,474.945,978675.56
130.16918750000002,-22.8376155,478.92,978679.2150000001
130.2279255,-22.8363075,487.19,978679.63
130.306103,-22.836441,494.48,978684.19
130.36467499999998,-22.835758,501.15999999999997,978686.13
130.4228685,-22.8354585,506.555,978686.13
130.50074949999998,-22.8342325,518.525,978684.905
130.56901249999999,-22.833831,532.0350000000001,978678.655
130.636908,-22.8331855,540.365,978675.405
130.696043,-22.831088,543.05,978675.88
130.76366000000002,-22.8318685,545.52,978681.56
130.832107,-22.831092,558.3,978691.81
130.90213549999999,-22.8304205,575.515,978697.345
130.968751,-22.830155,566.25,978694.69
131.01199300000002,-22.8357065,558.35,978692.37
131.105134,-22.809407,563.66,978686.62
131.163081,-22.8270565,562.1800000000001,978687.69
131.24113499999999,-22.825986,560.9200000000001,978678.69
131.2998225,-22.8253095,562.12,978677.19
131.338675,-22.816895,568.27,978674.62
131.4359005,-22.823027500000002,568.5899999999999,978676.69
131.494463,-22.804148,578.02,978676.69
131.572541,-22.838961,569.28,978680.81
131.639599,-22.836893,573.17,978674.88
131.687737,-22.811893,570.78,978673.31
131.774598,-22.831892,571.13,978680.81
131.802938,-22.858562,569.86,978691.5
131.904662,-22.830302500000002,609.085,978685.5
131.961499,-22.831359,599.16,978689.19
132.03895,-22.832596,586.43,978693.19
132.0979165,-22.829943,582.03,978695.155
132.1759775,-22.8280335,575.98,978691.655
132.234471,-22.827459,573.77,978688.69
132.292888,-22.8254585,575.5450000000001,978683.405
132.36964,-22.8212375,573.71,978681.31
132.42714949999998,-22.8237325,574.4,978681.905
132.485885,-22.8215665,572.59,978681.0349999999
132.587561,-22.831656,579.91,978679.31
132.620426,-22.824481,583.4649999999999,978672.94
132.696034,-22.8165195,589.95,978665.75
132.749507,-22.81635,593.11,978662.0
132.836378,-22.827047999999998,594.105,978663.69
132.896545,-22.828104000000003,597.29,978662.75
132.954481,-22.8289265,605.375,978659.5
133.051017,-22.830413,614.48,978649.69
133.100468,-22.830925999999998,623.675,978648.25
133.168468,-22.831156,631.93,978646.31
133.226897,-22.8334075,638.7950000000001,978640.63
133.303556,-22.829984,655.36,978639.12
133.363221,-22.833721,673.44,978642.12
133.432924,-22.834541,685.96,978640.81
133.49893,-22.83493,680.38,978643.12
133.576919,-22.835522,666.21,978645.69
133.635885,-22.836371,655.72,978643.88
133.70561700000002,-22.8334945,651.705,978628.75
133.77232249999997,-22.829717000000002,655.895,978620.0
133.830888,-22.821876,662.89,978622.0
133.8993245,-22.8292435,670.985,978620.595
133.96702349999998,-22.830001,673.6700000000001,978621.905
134.025681,-22.82227,672.7,978630.88
134.102667,-22.820663500000002,658.2249999999999,978641.19
134.162414,-22.821849,640.9449999999999,978653.69
134.22018,-22.822589,643.36,978664.62
134.297027,-22.838542,660.62,978666.31
134.357916,-22.830212,641.79,978668.0
134.447916,-22.827199,629.03,978667.88
134.5123835,-22.8408105,618.885,978662.56
134.553377,-22.842730000000003,617.98,978658.38
134.649077,-22.828094,630.65,978650.81
134.6861635,-22.852323,619.025,978659.405
134.766299,-22.842382,596.76,978666.87
134.82522,-22.841636,571.7149999999999,978673.345
134.90258849999998,-22.8422775,555.29,978677.2150000001
134.9608565,-22.841511500000003,537.76,978680.87
135.006241,-22.845207,528.48,978683.12
135.116047,-22.855206,513.4,978689.31
135.176179,-22.8334325,506.015,978686.06
135.2343195,-22.833018000000003,498.84000000000003,978685.19
135.311238,-22.840203,489.1,978695.0
135.370363,-22.840204,473.94,978701.0
135.428956,-22.823345,468.27,978704.62
135.5051,-22.838533,478.88,978704.81
135.565205,-22.840202,453.37,978713.62
135.624282,-22.840469,444.72,978715.5
135.702035,-22.839279,424.32,978715.81
135.7669255,-22.8308825,414.805,978708.7150000001
135.8375595,-22.839012,409.94,978703.94
135.896754,-22.839414,402.01,978696.62
135.96538950000001,-22.8281365,389.83500000000004,978695.13
128.0258865,-22.761846,415.975,978685.19
128.09895,-22.762666,413.36,978682.81
128.1714885,-22.763159,430.2,978670.7150000001
128.24489,-22.76291,415.2,978674.38
128.293453,-22.763724,406.94,978676.81
128.3668625,-22.763357499999998,399.52,978672.655
128.439825,-22.763882,393.68,978672.88
128.489026,-22.763012,390.59,978668.38
128.56169649999998,-22.764062000000003,389.78,978669.905
128.635169,-22.764513,390.12,978675.69
128.707755,-22.764491,389.37,978672.81
128.780361,-22.764514,389.76,978674.62
128.829343,-22.764599,388.49,978673.88
128.90344349999998,-22.764340500000003,388.395,978671.7849999999
128.9750735,-22.764905499999998,389.225,978669.81
129.02358900000002,-22.777442,390.14,978669.62
129.09761,-22.769446000000002,391.145,978669.2150000001
129.174787,-22.769613,394.21500000000003,978668.845
129.233332,-22.787201,398.14,978669.69
129.299616,-22.785252,401.47,978669.62
129.3703665,-22.7687585,406.66999999999996,978668.81
129.428629,-22.768605,411.265,978666.88
129.516032,-22.776772,418.99,978668.69
129.565147,-22.776988,426.04,978671.12
129.63348200000001,-22.772627,436.17499999999995,978670.31
129.70113,-22.786006,435.43,978667.62
129.779149,-22.785177,439.93,978666.81
129.837726,-22.767555,445.615,978664.405
129.896301,-22.78425,451.66,978663.5
129.954578,-22.766178,457.485,978659.44
130.032951,-22.783519,467.26,978660.69
130.09795,-22.78305,473.55,978664.38
130.1685345,-22.765289,481.665,978662.87
130.208086,-22.783068,487.03,978666.5
130.286279,-22.781904,495.76,978663.81
130.364164,-22.78161,504.63,978661.88
130.4219525,-22.76318,509.59000000000003,978653.56
130.512947,-22.780899,545.71,978655.38
130.568621,-22.788840999999998,545.6600000000001,978661.155
130.636967,-22.779101,551.12,978657.62
130.694328,-22.778263,548.15,978659.12
130.772406,-22.777626,545.57,978661.19
130.83114799999998,-22.767733,558.3050000000001,978661.2150000001
130.899351,-22.7670035,568.765,978664.155
130.967277,-22.766036,563.61,978666.87
131.01597900000002,-22.764578999999998,562.7149999999999,978670.38
131.103519,-22.755716999999997,564.995,978665.69
131.1618955,-22.754466,566.27,978661.31
131.220824,-22.771686,566.1,978664.62
131.297463,-22.7529885,572.96,978660.81
131.337952,-22.76979,573.91,978665.0
131.414679,-22.769099,576.23,978668.69
131.5046,-22.768497,607.58,978665.62
131.570745,-22.766645,581.08,978668.0
131.609333,-22.766347,577.26,978664.38
131.714603,-22.781892,571.755,978668.5
131.75626699999998,-22.766892,573.9300000000001,978664.38
131.812347,-22.7573115,577.185,978664.25
131.907096,-22.765561,579.3,978662.12
131.989596,-22.763469,583.4649999999999,978665.25
132.0381215,-22.776561,596.5,978672.405
132.09655,-22.7753985,583.625,978673.25
132.174567,-22.774082999999997,579.005,978671.19
132.232818,-22.772757499999997,576.71,978668.75
132.29128300000002,-22.771825999999997,576.72,978664.655
132.369932,-22.750798500000002,573.1949999999999,978648.095
132.429837,-22.766655,575.35,978657.19
132.485591,-22.749886,584.29,978639.81
132.587091,-22.740885,597.23,978639.62
132.63459,-22.767055,596.89,978645.0
132.701302,-22.769111,600.89,978641.88
132.769431,-22.767218,604.825,978637.69
132.836991,-22.763919,611.27,978630.5
132.897089,-22.764676,614.53,978626.62
132.964224,-22.7655935,615.895,978624.845
133.023088,-22.766218,624.24,978622.12
133.10066,-22.767256500000002,633.29,978620.095
133.16869450000002,-22.768054,642.75,978617.845
133.228847,-22.760593,655.35,978610.88
133.30462699999998,-22.770576499999997,671.25,978612.905
133.363471,-22.761879,678.99,978615.31
133.43232899999998,-22.7706585,664.56,978622.56
133.500104,-22.763168,659.19,978625.38
133.55852299999998,-22.770013499999997,650.165,978627.9650000001
133.6363645,-22.7717355,641.26,978625.31
133.694701,-22.764032,638.27,978617.31
133.771834,-22.765651,643.83,978615.38
133.83108,-22.764878,646.74,978617.5
133.908682,-22.765436,652.49,978621.5
133.969386,-22.766322,657.91,978627.62
134.034888,-22.7661565,660.5899999999999,978625.405
134.1033065,-22.765907,648.6600000000001,978631.2849999999
134.161565,-22.767218,636.11,978640.81
134.220324,-22.767133,624.4,978645.62
134.2989585,-22.768465,633.69,978651.5
134.347916,-22.750671,620.16,978653.12
134.453683,-22.753541,615.11,978661.12
134.493771,-22.787442,610.11,978662.31
134.5724755,-22.7645375,618.075,978655.4650000001
134.616743,-22.765939,611.755,978656.19
134.687969,-22.775209,619.47,978657.38
134.766475,-22.775208,594.7,978662.38
134.8243445,-22.769274,590.7,978668.595
134.892911,-22.771867,570.47,978683.81
134.960503,-22.787006,562.25,978689.81
135.01457,-22.751295,546.37,978691.31
135.07957,-22.786542,541.21,978690.62
135.175421,-22.767716,509.855,978683.405
135.227908,-22.768812,508.45,978681.5
135.29632099999998,-22.767494499999998,498.385,978678.75
135.37005,-22.769565,490.67499999999995,978680.0
135.429005,-22.767541,493.79,978677.0
135.495482,-22.768822,480.095,978683.9650000001
135.564713,-22.769117,457.17,978689.62
135.642616,-22.767527,441.41,978690.62
135.70218599999998,-22.768466,443.295,978680.4650000001
135.7695825,-22.7680945,435.99,978674.44
135.837827,-22.767398,430.26,978671.0349999999
135.896917,-22.765732,430.82500000000005,978671.7849999999
135.964798,-22.766682000000003,406.61,978681.25
128.026232,-22.694538,404.97,978688.81
128.099743,-22.694417,402.26,978684.12
128.172344,-22.695329,398.73,978678.12
128.233597,-22.695334000000003,395.87,978675.06
128.29409550000003,-22.6957925,392.73,978670.94
128.36675,-22.696074,392.28,978669.88
128.439933,-22.695996,389.09,978668.88
128.501372,-22.696198000000003,386.95000000000005,978673.9650000001
128.561558,-22.69654,383.29,978672.62
128.634495,-22.697112,386.93,978672.88
128.7079425,-22.696005999999997,385.46500000000003,978672.595
128.768887,-22.6976255,378.52,978672.44
128.83002,-22.697067,371.74,978673.12
128.903289,-22.696803,375.17,978671.62
128.97582549999998,-22.6969345,380.65999999999997,978669.345
129.020802,-22.687763,382.46000000000004,978669.5
129.097956,-22.688583,386.13,978669.0
129.17482,-22.697232,389.21000000000004,978670.345
129.233922,-22.6971525,393.855,978669.7849999999
129.292955,-22.680251,398.16,978670.12
129.3701955,-22.696796,402.82000000000005,978669.19
129.428419,-22.67858,406.56,978668.62
129.496283,-22.67858,411.58,978668.62
129.58418,-22.678579,415.98,978669.38
129.6423275,-22.6957165,434.72,978666.5
129.701282,-22.685248,436.38,978663.62
129.759185,-22.6953915,437.885,978661.81
129.818242,-22.678577,451.22,978656.88
129.895999,-22.678576,471.85,978648.81
129.95443699999998,-22.693989000000002,468.33500000000004,978651.2150000001
130.012999,-22.680246,478.01,978647.69
130.101279,-22.686905,484.13,978640.69
130.167569,-22.692839499999998,488.78499999999997,978636.845
130.22633150000001,-22.6922225,501.815,978638.155
130.314608,-22.681903,508.36,978635.5
130.363197,-22.6914085,513.06,978635.345
130.42165,-22.690770999999998,520.17,978633.2849999999
130.4989835,-22.6903955,528.595,978628.19
130.57694700000002,-22.6898795,534.4749999999999,978628.655
130.643825,-22.6895185,543.575,978632.0349999999
130.7105205,-22.691718,554.13,978633.69
130.77182549999998,-22.696038,558.935,978633.7849999999
130.814274,-22.699369,567.63,978634.81
130.904604,-22.70377,565.21,978638.12
130.96632799999998,-22.694324,565.5,978631.69
131.0054235,-22.7022345,566.46,978638.095
131.123772,-22.688067,575.95,978637.31
131.1612935,-22.699814,573.1400000000001,978645.0
131.216081,-22.693708,583.34,978646.38
131.286275,-22.7082805,577.6700000000001,978649.38
131.374852,-22.697779,586.32,978650.19
131.414497,-22.711895,593.44,978653.81
131.494599,-22.720234,590.71,978654.81
131.570871,-22.698563,587.62,978646.38
131.62798,-22.711890500000003,582.69,978649.5
131.724877,-22.692664999999998,583.23,978642.845
131.7819365,-22.6817675,583.69,978637.7150000001
131.808097,-22.701561,582.83,978651.62
131.907096,-22.696481,587.4300000000001,978638.5349999999
131.992935,-22.68739,592.05,978636.69
132.040155,-22.691615,590.27,978637.155
132.087094,-22.690503999999997,586.53,978633.7849999999
132.181264,-22.693423,583.46,978633.75
132.259263,-22.687388,578.85,978631.19
